年份,公司代號,公司名稱,ROE,ROA
2001,2880,華南金,          0.18,0.18
2002,2880,華南金,-35.51,-37.04
2003,2880,華南金,14.18,15.34
2004,2880,華南金,13.25,14.21
2005,2880,華南金,10.57,11.2
2006,2880,華南金,8.24,8.82
2007,2880,華南金,9.21,10.07
2008,2880,華南金,9.39,10.06
2009,2880,華南金,4.5,4.85
2010,2880,華南金,5.79,6.27
2011,2880,華南金,7.0,7.57
2013,2880,華南金,0.48,7.58
2014,2880,華南金,0.59,9.39
2015,2880,華南金,0.61,9.48
2016,2880,華南金,0.58,9.03
2017,2880,華南金,0.47,7.43
2018,2880,華南金,0.56,8.64
2019,2880,華南金,0.59,8.79
2020,2880,華南金,0.3,          4.58
2021,2880,華南金,0.52,8.82
2022,2880,華南金,          0.49,          8.98
