年份,公司代號,公司名稱,ROE,ROA
2003,3056,富華新,2.0,2.0
2004,3056,富華新,-3.28,-6.18
2005,3056,富華新,-21.0,-39.0
2006,3056,富華新,-28.97,-68.22
2007,3056,富華新,-25.56,-51.72
2008,3056,富華新,-3.84,-6.23
2009,3056,富華新,2.26,3.45
2010,3056,富華新,-0.3,-0.52
2011,3056,富華新,21.04,37.83
2013,3056,富華新,19.07,64.0
2014,3056,富華新,4.42,12.63
2015,3056,富華新,7.23,18.71
2016,3056,富華新,10.53,21.71
2017,3056,富華新,7.92,15.23
2018,3056,富華新,3.31,6.91
2019,3056,富華新,3.95,9.97
2020,3056,富華新,6.44,         20.45
2021,3056,富華新,3.41,12.51
2022,3056,富華新,         10.82,         35.28
