年份,公司代號,公司名稱,ROE,ROA
1990,2603,長榮,5.47,          5.58
1991,2603,長榮,8.15,11.94
1992,2603,長榮,8.65,13.39
1993,2603,長榮,8.51,12.72
1994,2603,長榮,7.62,10.48
1995,2603,長榮,8.39,11.71
1996,2603,長榮,8.0,10.85
1997,2603,長榮,3.5,3.52
1998,2603,長榮,3.53,3.4
1999,2603,長榮,3.42,2.93
2000,2603,長榮,3.91,3.77
2001,2603,長榮,          4.31,4.78
2002,2603,長榮,2.87,2.93
2003,2603,長榮,5.81,9.28
2004,2603,長榮,14.71,26.11
2005,2603,長榮,14.03,21.63
2006,2603,長榮,0.61,0.7
2007,2603,長榮,11.94,16.35
2008,2603,長榮,0.88,0.96
2009,2603,長榮,-11.05,-16.75
2010,2603,長榮,18.14,25.22
2011,2603,長榮,-3.08,-4.87
2013,2603,長榮,-1.03,-3.39
2014,2603,長榮,1.38,3.29
2015,2603,長榮,-2.06,-7.51
2016,2603,長榮,-3.94,-14.9
2017,2603,長榮,4.01,11.07
2018,2603,長榮,0.74,0.11
2019,2603,長榮,1.61,-0.31
2020,2603,長榮,10.11,         32.86
2021,2603,長榮,56.22,114.69
2022,2603,長榮,         46.55,         73.66
