年份,公司代號,公司名稱,ROE,ROA
2002,3305,昇貿,8.0,12.5
2003,3305,昇貿,6.61,9.98
2004,3305,昇貿,16.53,30.3
2005,3305,昇貿,16.31,29.29
2006,3305,昇貿,18.33,31.9
2007,3305,昇貿,12.01,21.0
2008,3305,昇貿,8.1,13.27
2009,3305,昇貿,10.96,16.46
2010,3305,昇貿,9.47,13.57
2011,3305,昇貿,10.64,15.29
2013,3305,昇貿,6.38,9.37
2014,3305,昇貿,5.02,7.52
2015,3305,昇貿,2.02,2.75
2016,3305,昇貿,4.11,6.29
2017,3305,昇貿,1.68,2.4
2018,3305,昇貿,0.98,1.19
2019,3305,昇貿,2.98,4.82
2020,3305,昇貿,3.06,          4.95
2021,3305,昇貿,8.49,20.31
2022,3305,昇貿,          7.05,         11.67
