年份,公司代號,公司名稱,ROE,ROA
1999,3030,德律,13.43,15.62
2000,3030,德律,22.54,27.5
2001,3030,德律,         14.69,19.92
2002,3030,德律,16.91,23.91
2003,3030,德律,12.66,17.41
2004,3030,德律,26.43,35.41
2005,3030,德律,17.62,22.44
2006,3030,德律,24.37,31.18
2007,3030,德律,25.36,31.53
2008,3030,德律,13.62,16.29
2009,3030,德律,5.39,6.38
2010,3030,德律,22.13,25.9
2011,3030,德律,20.03,23.19
2013,3030,德律,12.61,15.46
2014,3030,德律,19.37,23.04
2015,3030,德律,14.85,17.52
2016,3030,德律,6.91,7.94
2017,3030,德律,10.05,11.74
2018,3030,德律,16.99,20.55
2019,3030,德律,14.42,17.5
2020,3030,德律,16.12,         19.71
2021,3030,德律,15.81,20.09
2022,3030,德律,         22.39,         28.76
