年份,公司代號,公司名稱,ROE,ROA
1990,1304,台聚,3.72,          3.13
1991,1304,台聚,6.62,7.92
1992,1304,台聚,3.57,3.67
1993,1304,台聚,2.43,2.46
1994,1304,台聚,7.47,9.04
1995,1304,台聚,7.69,9.24
1996,1304,台聚,10.84,13.74
1997,1304,台聚,12.03,15.1
1998,1304,台聚,4.78,5.36
1999,1304,台聚,7.44,8.74
2000,1304,台聚,0.15,-0.83
2001,1304,台聚,         -0.58,-2.49
2002,1304,台聚,1.16,0.19
2003,1304,台聚,2.1,2.15
2004,1304,台聚,7.48,10.37
2005,1304,台聚,4.86,6.72
2006,1304,台聚,4.26,5.67
2007,1304,台聚,9.46,12.52
2008,1304,台聚,0.72,0.66
2009,1304,台聚,14.07,17.79
2010,1304,台聚,17.25,21.41
2011,1304,台聚,16.47,20.73
2013,1304,台聚,3.26,5.44
2014,1304,台聚,1.43,2.02
2015,1304,台聚,2.97,4.95
2016,1304,台聚,4.28,7.55
2017,1304,台聚,4.6,8.11
2018,1304,台聚,3.12,5.26
2019,1304,台聚,3.96,6.73
2020,1304,台聚,7.89,         12.93
2021,1304,台聚,12.6,19.32
2022,1304,台聚,          0.14,         -0.11
