年份,公司代號,公司名稱,ROE,ROA
1999,4532,瑞智,-6.5,-13.61
2000,4532,瑞智,12.29,15.91
2001,4532,瑞智,         10.68,13.29
2002,4532,瑞智,6.61,9.63
2003,4532,瑞智,5.89,9.47
2004,4532,瑞智,14.51,21.43
2005,4532,瑞智,11.22,15.02
2006,4532,瑞智,3.85,4.72
2007,4532,瑞智,6.63,7.91
2008,4532,瑞智,-3.13,-3.71
2009,4532,瑞智,-4.28,-4.93
2010,4532,瑞智,7.91,9.21
2011,4532,瑞智,11.67,14.47
2013,4532,瑞智,6.16,12.58
2014,4532,瑞智,6.29,12.57
2015,4532,瑞智,4.65,9.08
2016,4532,瑞智,6.81,14.35
2017,4532,瑞智,4.88,11.02
2018,4532,瑞智,5.11,12.04
2019,4532,瑞智,3.18,6.75
2020,4532,瑞智,3.0,          7.33
2021,4532,瑞智,2.07,5.01
2022,4532,瑞智,          3.04,          6.60
