年份,公司代號,公司名稱,ROE,ROA
1995,2539,櫻花建,6.81,12.54
1996,2539,櫻花建,8.59,13.54
1998,2539,櫻花建,2.55,4.78
2000,2539,櫻花建,-12.06,-66.92
2001,2539,櫻花建,         -5.43,-48.74
2002,2539,櫻花建,-11.08,-118.39
2003,2539,櫻花建,-1.65,-88.41
2004,2539,櫻花建,11.9,72.83
2005,2539,櫻花建,-23.64,-82.12
2006,2539,櫻花建,-3.44,-12.17
2007,2539,櫻花建,-4.59,-14.3
2008,2539,櫻花建,1.91,2.65
2009,2539,櫻花建,2.97,3.62
2010,2539,櫻花建,11.16,13.15
2011,2539,櫻花建,7.43,12.59
2013,2539,櫻花建,19.01,40.2
2014,2539,櫻花建,17.37,31.86
2015,2539,櫻花建,13.14,22.93
2016,2539,櫻花建,11.14,19.16
2017,2539,櫻花建,9.87,17.49
2018,2539,櫻花建,3.81,7.75
2019,2539,櫻花建,11.38,22.91
2020,2539,櫻花建,5.18,         10.96
2021,2539,櫻花建,3.87,9.28
2022,2539,櫻花建,          7.18,         16.32
