年份,公司代號,公司名稱,ROE,ROA
1990,1611,中電,5.4,          8.10
1991,1611,中電,6.6,9.7
1992,1611,中電,7.35,10.76
1993,1611,中電,6.53,8.78
1994,1611,中電,6.86,9.07
1995,1611,中電,7.98,10.63
1996,1611,中電,6.17,8.17
2001,1611,中電,          2.75,3.57
2004,1611,中電,2.92,3.65
2005,1611,中電,5.08,6.27
2006,1611,中電,10.1,12.08
2007,1611,中電,6.94,8.22
2008,1611,中電,3.65,4.39
2009,1611,中電,5.59,6.76
2010,1611,中電,10.82,9.64
2011,1611,中電,6.42,8.64
2013,1611,中電,-21.82,-9.43
2015,1611,中電,1.39,0.22
2017,1611,中電,8.66,12.7
2018,1611,中電,0.55,0.72
2019,1611,中電,13.22,16.24
2020,1611,中電,1.4,          1.73
2021,1611,中電,4.89,6.48
2022,1611,中電,          1.52,          1.80
