年份,公司代號,公司名稱,ROE,ROA
1996,2834,臺企銀,0.53,12.51
1997,2834,臺企銀,0.55,11.97
1999,2834,臺企銀,0.46,7.57
2000,2834,臺企銀,0.29,4.69
2001,2834,臺企銀,         -1.36,-26.11
2002,2834,臺企銀,-0.1,-2.44
2003,2834,臺企銀,0.01,0.28
2004,2834,臺企銀,-0.78,-20.39
2005,2834,臺企銀,-1.45,-45.5
2006,2834,臺企銀,0.08,2.35
2007,2834,臺企銀,0.1,2.64
2008,2834,臺企銀,0.01,0.24
2009,2834,臺企銀,0.12,3.53
2010,2834,臺企銀,0.17,4.69
2011,2834,臺企銀,0.24,6.56
2013,2834,臺企銀,0.28,6.51
2014,2834,臺企銀,0.39,8.86
2015,2834,臺企銀,0.36,7.84
2016,2834,臺企銀,0.35,7.5
2017,2834,臺企銀,0.33,6.87
2018,2834,臺企銀,0.48,9.51
2019,2834,臺企銀,0.4,7.47
2020,2834,臺企銀,0.27,          4.84
2021,2834,臺企銀,0.27,5.09
2022,2834,臺企銀,          0.49,          9.84
