年份,公司代號,公司名稱,ROE,ROA
1997,2401,凌陽,47.52,55.03
1998,2401,凌陽,27.68,31.11
1999,2401,凌陽,26.7,30.22
2000,2401,凌陽,31.84,36.46
2001,2401,凌陽,         20.06,22.18
2002,2401,凌陽,15.26,16.68
2003,2401,凌陽,12.85,14.71
2004,2401,凌陽,15.79,18.69
2005,2401,凌陽,12.49,15.35
2006,2401,凌陽,14.63,17.81
2007,2401,凌陽,11.49,13.62
2008,2401,凌陽,0.18,0.07
2009,2401,凌陽,2.78,3.28
2010,2401,凌陽,4.93,6.17
2011,2401,凌陽,-14.71,-18.19
2013,2401,凌陽,1.11,1.25
2014,2401,凌陽,4.01,5.2
2015,2401,凌陽,5.65,7.47
2016,2401,凌陽,2.02,2.48
2017,2401,凌陽,4.07,5.16
2018,2401,凌陽,1.27,1.38
2019,2401,凌陽,1.66,1.79
2020,2401,凌陽,5.23,          6.31
2021,2401,凌陽,12.19,15.54
2022,2401,凌陽,          4.35,          5.51
