年份,公司代號,公司名稱,ROE,ROA
1994,2345,智邦,11.68,20.06
1995,2345,智邦,16.94,26.52
1996,2345,智邦,14.56,24.91
1997,2345,智邦,6.98,10.89
2000,2345,智邦,6.55,10.69
2001,2345,智邦,          9.67,15.45
2002,2345,智邦,7.56,10.15
2003,2345,智邦,-18.49,-28.09
2004,2345,智邦,-4.57,-8.99
2005,2345,智邦,-2.45,-4.84
2006,2345,智邦,0.66,0.38
2007,2345,智邦,-2.54,-4.24
2008,2345,智邦,4.54,6.46
2009,2345,智邦,6.3,9.52
2010,2345,智邦,8.49,14.22
2011,2345,智邦,6.89,12.21
2013,2345,智邦,4.11,7.83
2014,2345,智邦,4.66,8.78
2015,2345,智邦,8.01,14.82
2016,2345,智邦,11.62,22.18
2017,2345,智邦,14.12,27.69
2018,2345,智邦,14.37,29.63
2019,2345,智邦,19.13,42.9
2020,2345,智邦,16.75,         37.00
2021,2345,智邦,14.33,31.33
2022,2345,智邦,         20.28,         45.39
