年份,公司代號,公司名稱,ROE,ROA
2002,2887,台新金,7.56,7.97
2003,2887,台新金,11.83,14.06
2004,2887,台新金,13.75,17.92
2005,2887,台新金,-2.23,-4.98
2006,2887,台新金,-0.31,-27.24
2007,2887,台新金,0.46,5.1
2008,2887,台新金,-0.07,-9.84
2009,2887,台新金,0.45,11.47
2010,2887,台新金,0.57,9.57
2011,2887,台新金,0.64,11.06
2013,2887,台新金,0.73,14.19
2014,2887,台新金,0.45,0.73
2015,2887,台新金,0.91,11.78
2016,2887,台新金,0.74,9.58
2017,2887,台新金,0.8,9.61
2018,2887,台新金,0.75,9.06
2019,2887,台新金,0.76,9.54
2020,2887,台新金,0.69,          9.05
2021,2887,台新金,0.86,12.34
2022,2887,台新金,          0.56,          8.34
