年份,公司代號,公司名稱,ROE,ROA
2001,3002,歐格,         16.51,20.89
2002,3002,歐格,7.26,9.23
2003,3002,歐格,12.04,15.85
2004,3002,歐格,12.15,17.22
2005,3002,歐格,12.46,18.67
2006,3002,歐格,11.81,18.41
2007,3002,歐格,10.36,15.77
2008,3002,歐格,7.71,10.78
2009,3002,歐格,11.54,16.75
2010,3002,歐格,6.4,8.68
2011,3002,歐格,0.66,0.9
2013,3002,歐格,3.11,3.9
2014,3002,歐格,4.6,5.77
2015,3002,歐格,2.46,3.09
2016,3002,歐格,3.65,4.58
2017,3002,歐格,4.29,5.83
2018,3002,歐格,-1.51,-2.27
2019,3002,歐格,3.5,5.24
2020,3002,歐格,3.04,          4.59
2021,3002,歐格,-0.09,-0.16
2022,3002,歐格,          0.36,          0.53
