年份,公司代號,公司名稱,ROE,ROA
1990,1436,華友聯,-2.36,         -7.40
1991,1436,華友聯,3.38,1.03
1992,1436,華友聯,-3.32,-8.04
1993,1436,華友聯,-3.81,-8.06
1994,1436,華友聯,4.61,7.78
1995,1436,華友聯,3.75,5.64
1996,1436,華友聯,3.58,4.68
1997,1436,華友聯,4.46,5.21
1998,1436,華友聯,-0.95,-1.51
1999,1436,華友聯,0.2,0.17
2000,1436,華友聯,-4.77,-7.92
2001,1436,華友聯,          1.92,2.58
2002,1436,華友聯,11.0,16.24
2003,1436,華友聯,-1.83,-2.42
2004,1436,華友聯,-2.33,-2.41
2005,1436,華友聯,-0.78,-0.79
2006,1436,華友聯,2.52,2.58
2007,1436,華友聯,-1.55,-1.62
2008,1436,華友聯,-2.48,-2.52
2009,1436,華友聯,-0.93,-0.96
2010,1436,華友聯,7.1,7.23
2011,1436,華友聯,23.38,24.03
2013,1436,華友聯,-0.32,-0.54
2014,1436,華友聯,6.13,14.55
2015,1436,華友聯,-0.03,-1.65
2016,1436,華友聯,1.64,1.9
2017,1436,華友聯,4.33,10.1
2018,1436,華友聯,5.48,14.1
2019,1436,華友聯,3.47,8.83
2020,1436,華友聯,2.42,          6.65
2021,1436,華友聯,4.29,16.98
2022,1436,華友聯,          5.24,         20.02
