年份,公司代號,公司名稱,ROE,ROA
1996,2426,鼎元,11.21,19.04
1997,2426,鼎元,8.02,12.53
1998,2426,鼎元,7.42,12.3
2000,2426,鼎元,7.37,10.62
2001,2426,鼎元,          3.00,2.0
2002,2426,鼎元,4.0,5.0
2003,2426,鼎元,5.0,8.0
2004,2426,鼎元,7.0,12.0
2005,2426,鼎元,5.0,7.0
2006,2426,鼎元,20.47,28.03
2007,2426,鼎元,9.55,12.59
2008,2426,鼎元,-0.06,-0.44
2009,2426,鼎元,2.28,2.76
2010,2426,鼎元,2.92,3.49
2011,2426,鼎元,-2.43,-3.86
2013,2426,鼎元,-16.73,-34.94
2014,2426,鼎元,7.4,13.34
2015,2426,鼎元,6.51,9.61
2016,2426,鼎元,4.99,6.68
2017,2426,鼎元,2.72,3.91
2018,2426,鼎元,7.83,12.05
2019,2426,鼎元,3.64,5.22
2020,2426,鼎元,5.26,          8.03
2021,2426,鼎元,11.86,17.2
2022,2426,鼎元,         -2.97,         -4.34
