年份,公司代號,公司名稱,ROE,ROA
1990,1309,台達化,5.63,          6.51
1991,1309,台達化,2.27,2.48
1992,1309,台達化,2.19,2.36
1993,1309,台達化,1.3,1.1
1994,1309,台達化,8.33,10.23
1995,1309,台達化,4.56,5.46
1996,1309,台達化,0.25,-1.16
1997,1309,台達化,4.34,4.74
1998,1309,台達化,6.37,7.82
1999,1309,台達化,4.45,5.56
2000,1309,台達化,0.75,0.93
2001,1309,台達化,         -3.08,-3.96
2002,1309,台達化,0.58,0.65
2003,1309,台達化,-1.06,-2.12
2004,1309,台達化,2.9,4.81
2005,1309,台達化,1.39,1.66
2006,1309,台達化,2.06,2.69
2007,1309,台達化,3.19,5.0
2008,1309,台達化,-23.24,-43.3
2009,1309,台達化,9.26,17.87
2010,1309,台達化,7.92,14.55
2011,1309,台達化,3.99,6.68
2013,1309,台達化,0.58,0.43
2014,1309,台達化,-4.67,-16.69
2015,1309,台達化,1.24,1.97
2016,1309,台達化,1.81,3.58
2017,1309,台達化,6.28,13.78
2018,1309,台達化,2.88,5.27
2019,1309,台達化,5.25,9.6
2020,1309,台達化,22.45,         36.03
2021,1309,台達化,18.55,26.39
2022,1309,台達化,          4.18,          5.54
