年份,公司代號,公司名稱,ROE,ROA
1992,1808,潤隆,12.35,17.88
1993,1808,潤隆,10.11,15.9
1994,1808,潤隆,12.48,20.18
1995,1808,潤隆,-0.97,-5.28
2000,1808,潤隆,-20.43,-136.11
2001,1808,潤隆,         -7.31,-48.55
2002,1808,潤隆,-8.09,-55.29
2003,1808,潤隆,-14.98,-84.31
2004,1808,潤隆,6.12,23.63
2005,1808,潤隆,5.98,30.42
2006,1808,潤隆,6.83,39.38
2007,1808,潤隆,3.63,11.71
2008,1808,潤隆,7.99,16.24
2009,1808,潤隆,9.26,17.13
2010,1808,潤隆,13.04,17.88
2011,1808,潤隆,14.91,33.74
2013,1808,潤隆,1.66,1.92
2014,1808,潤隆,5.95,18.73
2015,1808,潤隆,6.84,19.91
2016,1808,潤隆,7.0,19.95
2017,1808,潤隆,3.7,11.66
2018,1808,潤隆,9.89,35.03
2019,1808,潤隆,3.59,10.22
2020,1808,潤隆,1.4,          2.21
2021,1808,潤隆,5.33,28.46
2022,1808,潤隆,          1.47,          2.46
