年份,公司代號,公司名稱,ROE,ROA
2004,3416,融程電,14.21,19.75
2005,3416,融程電,24.51,31.79
2006,3416,融程電,27.49,36.86
2007,3416,融程電,23.09,28.64
2008,3416,融程電,23.37,27.72
2009,3416,融程電,15.02,17.5
2010,3416,融程電,15.84,20.74
2011,3416,融程電,10.83,15.48
2013,3416,融程電,14.92,18.51
2014,3416,融程電,13.14,15.53
2015,3416,融程電,11.17,13.02
2016,3416,融程電,9.81,11.53
2017,3416,融程電,6.11,7.22
2018,3416,融程電,8.24,9.76
2019,3416,融程電,9.69,11.37
2020,3416,融程電,9.76,         11.74
2021,3416,融程電,11.72,16.25
2022,3416,融程電,         12.56,         18.75
