年份,公司代號,公司名稱,ROE,ROA
1998,3029,零壹,11.19,17.95
1999,3029,零壹,8.69,13.43
2000,3029,零壹,5.33,8.94
2001,3029,零壹,          3.68,5.22
2002,3029,零壹,2.04,2.95
2003,3029,零壹,2.14,3.51
2004,3029,零壹,1.73,2.65
2005,3029,零壹,1.42,2.01
2006,3029,零壹,0.29,0.18
2007,3029,零壹,1.22,1.85
2008,3029,零壹,2.83,4.05
2009,3029,零壹,2.96,4.1
2010,3029,零壹,3.83,5.55
2011,3029,零壹,2.34,3.77
2013,3029,零壹,3.19,6.14
2014,3029,零壹,3.76,8.1
2015,3029,零壹,5.64,10.96
2016,3029,零壹,6.77,11.49
2017,3029,零壹,6.02,9.48
2018,3029,零壹,6.3,11.73
2019,3029,零壹,7.29,15.07
2020,3029,零壹,8.27,         17.29
2021,3029,零壹,8.18,16.21
2022,3029,零壹,          7.82,         15.45
