年份,公司代號,公司名稱,ROE,ROA
1997,2486,一詮,6.35,10.16
1998,2486,一詮,6.03,7.91
1999,2486,一詮,6.14,9.17
2000,2486,一詮,6.2,9.23
2001,2486,一詮,          2.26,1.22
2002,2486,一詮,4.11,4.8
2003,2486,一詮,2.65,2.85
2004,2486,一詮,4.31,6.68
2005,2486,一詮,9.32,16.33
2006,2486,一詮,12.31,18.63
2007,2486,一詮,13.87,19.58
2008,2486,一詮,8.31,11.95
2009,2486,一詮,12.43,17.18
2010,2486,一詮,6.7,9.83
2011,2486,一詮,-4.66,-9.78
2013,2486,一詮,2.93,4.93
2014,2486,一詮,2.72,4.86
2015,2486,一詮,-2.79,-7.22
2016,2486,一詮,-0.93,-3.04
2017,2486,一詮,-1.77,-4.73
2018,2486,一詮,-1.3,-3.5
2019,2486,一詮,-2.62,-5.95
2020,2486,一詮,-2.15,         -5.33
2021,2486,一詮,5.72,10.72
2022,2486,一詮,          1.74,          2.17
