年份,公司代號,公司名稱,ROE,ROA
1990,1312,國喬,17.12,         19.12
1991,1312,國喬,0.84,0.52
1992,1312,國喬,1.53,1.55
1993,1312,國喬,3.04,3.3
1994,1312,國喬,9.24,10.28
1995,1312,國喬,15.45,17.57
1996,1312,國喬,4.09,4.78
1998,1312,國喬,-12.04,-20.8
1999,1312,國喬,4.11,4.53
2000,1312,國喬,7.28,10.81
2001,1312,國喬,        -10.75,-27.05
2003,1312,國喬,-6.64,-22.84
2004,1312,國喬,8.26,20.18
2005,1312,國喬,2.96,4.48
2006,1312,國喬,7.09,12.75
2007,1312,國喬,7.92,13.57
2008,1312,國喬,-13.32,-27.17
2009,1312,國喬,16.93,27.5
2010,1312,國喬,12.18,16.78
2011,1312,國喬,6.18,8.4
2013,1312,國喬,8.98,12.58
2014,1312,國喬,2.1,2.72
2015,1312,國喬,7.02,8.98
2016,1312,國喬,10.73,12.97
2017,1312,國喬,13.01,15.55
2018,1312,國喬,10.9,12.83
2019,1312,國喬,7.11,8.23
2020,1312,國喬,12.76,         14.81
2021,1312,國喬,14.28,17.28
2022,1312,國喬,         -0.71,         -1.21
