年份,公司代號,公司名稱,ROE,ROA
1994,1721,三晃,9.25,13.72
1995,1721,三晃,15.24,20.95
1996,1721,三晃,7.4,10.03
1997,1721,三晃,5.22,6.39
1998,1721,三晃,-20.54,-35.98
1999,1721,三晃,-8.94,-23.35
2000,1721,三晃,1.16,-0.79
2001,1721,三晃,          0.26,-2.86
2002,1721,三晃,1.2,0.95
2003,1721,三晃,-15.34,-26.77
2004,1721,三晃,0.54,0.16
2005,1721,三晃,0.85,0.18
2006,1721,三晃,-4.15,-10.34
2007,1721,三晃,0.82,0.02
2008,1721,三晃,-3.56,-9.43
2009,1721,三晃,-3.18,-8.57
2010,1721,三晃,0.05,-1.52
2011,1721,三晃,-1.43,-4.8
2013,1721,三晃,1.02,0.63
2014,1721,三晃,1.03,1.01
2015,1721,三晃,4.85,7.55
2016,1721,三晃,6.99,12.37
2017,1721,三晃,1.93,2.88
2018,1721,三晃,0.72,0.64
2019,1721,三晃,0.21,-0.3
2020,1721,三晃,11.88,         22.05
2021,1721,三晃,-1.35,-2.91
2022,1721,三晃,          1.81,          2.59
