年份,公司代號,公司名稱,ROE,ROA
2000,6235,華孚,13.74,22.08
2001,6235,華孚,          8.03,10.8
2002,6235,華孚,8.6,11.39
2003,6235,華孚,15.05,21.32
2004,6235,華孚,13.41,20.04
2005,6235,華孚,5.04,6.81
2006,6235,華孚,2.23,2.56
2007,6235,華孚,0.25,0.27
2008,6235,華孚,-44.62,-48.91
2009,6235,華孚,-45.67,-50.44
2010,6235,華孚,-11.38,-12.18
2011,6235,華孚,-1.16,-1.27
2013,6235,華孚,-2.9,-6.6
2014,6235,華孚,-7.36,-15.13
2015,6235,華孚,2.23,3.69
2016,6235,華孚,0.4,0.39
2017,6235,華孚,2.33,3.55
2018,6235,華孚,4.1,7.46
2019,6235,華孚,-10.93,-24.86
2020,6235,華孚,16.02,         31.66
2021,6235,華孚,3.76,6.8
2022,6235,華孚,          6.20,         11.18
