年份,公司代號,公司名稱,ROE,ROA
1992,2338,光罩,12.67,15.03
1993,2338,光罩,16.32,19.59
1994,2338,光罩,16.99,22.0
1995,2338,光罩,25.91,34.35
1996,2338,光罩,26.17,32.72
1997,2338,光罩,21.03,27.29
1998,2338,光罩,7.3,9.45
2000,2338,光罩,9.43,12.78
2001,2338,光罩,          9.62,11.86
2002,2338,光罩,8.99,11.54
2004,2338,光罩,10.17,14.94
2005,2338,光罩,9.4,14.28
2006,2338,光罩,8.31,12.87
2007,2338,光罩,10.51,15.82
2008,2338,光罩,2.44,2.66
2009,2338,光罩,2.02,2.15
2010,2338,光罩,4.53,5.41
2011,2338,光罩,2.94,3.42
2013,2338,光罩,1.49,1.62
2015,2338,光罩,-1.03,-1.11
2017,2338,光罩,-2.57,-3.11
2018,2338,光罩,4.31,5.77
2019,2338,光罩,6.77,10.95
2020,2338,光罩,6.93,         14.88
2021,2338,光罩,7.67,21.32
2022,2338,光罩,          3.46,          9.58
