年份,公司代號,公司名稱,ROE,ROA
1990,2812,台中銀,1.28,         36.08
1991,2812,台中銀,1.16,27.39
1992,2812,台中銀,1.14,24.78
1993,2812,台中銀,1.16,24.69
1994,2812,台中銀,1.19,23.77
1995,2812,台中銀,1.17,19.72
1996,2812,台中銀,1.17,15.91
1997,2812,台中銀,1.26,14.89
1998,2812,台中銀,-1.54,-19.11
1999,2812,台中銀,0.28,3.6
2000,2812,台中銀,0.03,0.35
2001,2812,台中銀,          0.03,0.42
2002,2812,台中銀,-1.82,-27.22
2003,2812,台中銀,0.15,2.6
2004,2812,台中銀,0.2,3.64
2005,2812,台中銀,-0.33,-7.46
2006,2812,台中銀,-1.81,-44.05
2007,2812,台中銀,0.68,14.7
2008,2812,台中銀,0.08,1.31
2009,2812,台中銀,0.01,0.12
2010,2812,台中銀,0.13,2.37
2011,2812,台中銀,0.4,6.48
2013,2812,台中銀,0.65,10.38
2014,2812,台中銀,0.72,11.11
2015,2812,台中銀,0.63,9.19
2016,2812,台中銀,0.58,8.64
2017,2812,台中銀,0.56,8.57
2018,2812,台中銀,0.59,8.79
2019,2812,台中銀,0.63,8.72
2020,2812,台中銀,0.57,          7.41
2021,2812,台中銀,0.64,7.94
2022,2812,台中銀,          0.68,          8.06
