年份,公司代號,公司名稱,ROE,ROA
1990,1612,宏泰,10.1,         18.17
1991,1612,宏泰,15.09,21.76
1992,1612,宏泰,13.29,20.52
1993,1612,宏泰,10.51,17.87
1994,1612,宏泰,6.15,7.85
1995,1612,宏泰,8.57,10.06
1996,1612,宏泰,12.15,14.29
1997,1612,宏泰,11.55,12.82
1998,1612,宏泰,9.95,10.69
1999,1612,宏泰,4.08,4.58
2000,1612,宏泰,9.06,10.92
2001,1612,宏泰,         -1.80,-2.71
2002,1612,宏泰,5.74,6.94
2003,1612,宏泰,4.59,5.52
2004,1612,宏泰,5.18,6.4
2005,1612,宏泰,8.04,9.96
2006,1612,宏泰,10.94,13.28
2007,1612,宏泰,11.92,14.38
2008,1612,宏泰,1.17,1.33
2009,1612,宏泰,4.37,5.01
2010,1612,宏泰,6.14,7.17
2011,1612,宏泰,2.66,3.02
2013,1612,宏泰,0.8,0.88
2014,1612,宏泰,4.62,5.29
2015,1612,宏泰,0.75,0.84
2016,1612,宏泰,1.81,2.11
2017,1612,宏泰,3.86,4.47
2018,1612,宏泰,2.37,2.68
2019,1612,宏泰,3.71,4.42
2020,1612,宏泰,8.72,         10.39
2021,1612,宏泰,36.33,41.15
2022,1612,宏泰,          4.19,          4.75
