年份,公司代號,公司名稱,ROE,ROA
2000,6184,大豐電,10.41,13.05
2001,6184,大豐電,         16.42,19.39
2002,6184,大豐電,18.74,22.56
2003,6184,大豐電,21.46,26.65
2004,6184,大豐電,19.15,22.34
2005,6184,大豐電,17.39,19.36
2006,6184,大豐電,18.49,20.63
2007,6184,大豐電,18.09,20.1
2008,6184,大豐電,13.49,15.2
2009,6184,大豐電,17.66,20.27
2010,6184,大豐電,18.66,21.45
2011,6184,大豐電,16.73,19.01
2013,6184,大豐電,7.02,14.71
2014,6184,大豐電,5.41,11.13
2015,6184,大豐電,3.66,7.38
2016,6184,大豐電,-2.43,-5.61
2017,6184,大豐電,4.51,8.6
2018,6184,大豐電,4.08,8.46
2019,6184,大豐電,5.78,12.1
2020,6184,大豐電,6.84,         11.84
2021,6184,大豐電,7.27,12.1
2022,6184,大豐電,          7.10,         11.79
