年份,公司代號,公司名稱,ROE,ROA
2002,8374,羅昇,14.26,19.45
2003,8374,羅昇,14.23,18.92
2004,8374,羅昇,16.51,22.07
2005,8374,羅昇,13.36,18.38
2006,8374,羅昇,16.42,23.44
2007,8374,羅昇,18.21,26.32
2008,8374,羅昇,10.88,15.38
2009,8374,羅昇,10.34,14.4
2010,8374,羅昇,18.09,28.46
2011,8374,羅昇,21.91,34.64
2013,8374,羅昇,1.13,1.25
2014,8374,羅昇,-2.34,-8.36
2015,8374,羅昇,-3.22,-10.31
2016,8374,羅昇,1.27,2.14
2017,8374,羅昇,6.11,12.48
2018,8374,羅昇,3.94,7.3
2019,8374,羅昇,-1.98,-4.2
2020,8374,羅昇,3.28,          4.48
2021,8374,羅昇,5.21,7.35
2022,8374,羅昇,          3.24,          4.63
