年份,公司代號,公司名稱,ROE,ROA
1990,1603,華電,3.73,          3.44
1991,1603,華電,7.32,10.67
1992,1603,華電,8.58,11.13
1993,1603,華電,9.38,11.49
1994,1603,華電,4.53,4.55
1995,1603,華電,1.47,1.47
1996,1603,華電,4.46,5.79
1997,1603,華電,13.98,23.07
1998,1603,華電,-6.53,-14.53
1999,1603,華電,-5.77,-14.42
2000,1603,華電,-3.35,-11.25
2001,1603,華電,         -3.04,-11.59
2002,1603,華電,1.32,0.52
2003,1603,華電,3.05,6.06
2004,1603,華電,-3.51,-12.64
2005,1603,華電,1.65,1.71
2006,1603,華電,1.77,1.75
2007,1603,華電,2.86,4.42
2008,1603,華電,3.65,6.0
2009,1603,華電,6.55,11.64
2010,1603,華電,3.82,6.57
2011,1603,華電,2.24,3.76
2013,1603,華電,3.24,4.94
2014,1603,華電,3.12,4.72
2015,1603,華電,5.4,8.26
2016,1603,華電,3.83,5.91
2017,1603,華電,3.81,5.71
2018,1603,華電,1.82,2.61
2019,1603,華電,3.08,4.64
2020,1603,華電,4.12,          6.18
2021,1603,華電,3.42,5.03
2022,1603,華電,          3.83,          5.61
