年份,公司代號,公司名稱,ROE,ROA
1994,2352,佳世達,27.74,48.56
1995,2352,佳世達,20.93,38.82
1996,2352,佳世達,10.33,17.99
1997,2352,佳世達,10.6,15.41
1998,2352,佳世達,7.03,10.43
1999,2352,佳世達,8.22,11.69
2000,2352,佳世達,12.23,18.65
2001,2352,佳世達,          7.00,11.0
2002,2352,佳世達,12.0,21.0
2003,2352,佳世達,10.0,17.0
2004,2352,佳世達,10.0,16.0
2005,2352,佳世達,-6.0,-11.0
2006,2352,佳世達,-32.0,-86.0
2007,2352,佳世達,8.0,22.0
2008,2352,佳世達,-3.0,-14.0
2009,2352,佳世達,-2.0,-8.0
2010,2352,佳世達,8.0,15.0
2011,2352,佳世達,-5.28,-14.47
2013,2352,佳世達,2.55,6.42
2014,2352,佳世達,4.14,12.24
2015,2352,佳世達,2.82,7.2
2016,2352,佳世達,4.67,12.65
2017,2352,佳世達,6.08,16.05
2018,2352,佳世達,4.49,11.5
2019,2352,佳世達,4.08,10.03
2020,2352,佳世達,4.55,         11.90
2021,2352,佳世達,6.16,16.76
2022,2352,佳世達,          6.33,         16.52
