年份,公司代號,公司名稱,ROE,ROA
1998,1529,樂事綠能,5.34,11.32
1999,1529,樂事綠能,5.52,10.47
2000,1529,樂事綠能,2.84,4.34
2001,1529,樂事綠能,          2.34,2.77
2002,1529,樂事綠能,1.07,0.6
2003,1529,樂事綠能,-1.61,-5.4
2004,1529,樂事綠能,0.41,-0.41
2005,1529,樂事綠能,0.99,0.84
2006,1529,樂事綠能,0.58,-0.47
2007,1529,樂事綠能,-5.95,-13.77
2008,1529,樂事綠能,-17.0,-26.24
2009,1529,樂事綠能,-5.79,-10.91
2010,1529,樂事綠能,-7.99,-11.74
2011,1529,樂事綠能,-1.54,-1.5
2013,1529,樂事綠能,-12.25,-17.5
2014,1529,樂事綠能,-10.29,-14.12
2015,1529,樂事綠能,-37.25,-54.65
2016,1529,樂事綠能,-9.64,-19.15
2017,1529,樂事綠能,9.54,13.56
2018,1529,樂事綠能,5.39,6.92
2019,1529,樂事綠能,2.75,4.84
2020,1529,樂事綠能,3.07,          5.82
2021,1529,樂事綠能,5.79,8.29
2022,1529,樂事綠能,          1.99,          2.76
