年份,公司代號,公司名稱,ROE,ROA
1999,6164,華興,-0.28,-2.78
2000,6164,華興,9.59,13.03
2001,6164,華興,          5.44,6.66
2002,6164,華興,9.36,12.06
2003,6164,華興,2.42,3.08
2004,6164,華興,3.61,4.9
2005,6164,華興,4.85,6.61
2006,6164,華興,8.58,11.22
2007,6164,華興,11.74,15.18
2008,6164,華興,6.72,8.21
2009,6164,華興,6.27,7.65
2010,6164,華興,6.52,8.52
2011,6164,華興,2.51,3.1
2013,6164,華興,7.28,10.46
2014,6164,華興,5.58,8.17
2015,6164,華興,2.34,3.3
2016,6164,華興,5.73,8.69
2017,6164,華興,1.98,2.84
2018,6164,華興,1.25,1.73
2019,6164,華興,-2.81,-5.07
2020,6164,華興,-0.77,         -1.49
2021,6164,華興,0.6,0.73
2022,6164,華興,          3.75,          5.37
