年份,公司代號,公司名稱,ROE,ROA
1998,4306,炎洲,8.64,16.21
1999,4306,炎洲,9.84,14.92
2000,4306,炎洲,8.92,13.89
2001,4306,炎洲,          6.49,9.33
2002,4306,炎洲,9.76,16.31
2003,4306,炎洲,8.34,12.99
2004,4306,炎洲,7.21,12.99
2005,4306,炎洲,3.86,6.8
2006,4306,炎洲,6.57,12.21
2007,4306,炎洲,4.32,7.56
2008,4306,炎洲,10.09,18.3
2009,4306,炎洲,9.36,16.17
2010,4306,炎洲,7.52,12.63
2011,4306,炎洲,14.37,24.65
2013,4306,炎洲,4.32,13.48
2014,4306,炎洲,2.19,4.17
2015,4306,炎洲,1.94,3.82
2016,4306,炎洲,0.36,-1.98
2017,4306,炎洲,2.92,6.32
2018,4306,炎洲,2.65,5.61
2019,4306,炎洲,-0.61,-5.96
2020,4306,炎洲,3.22,          7.97
2021,4306,炎洲,3.37,8.1
2022,4306,炎洲,          4.22,          9.88
