年份,公司代號,公司名稱,ROE,ROA
1992,2524,京城,7.98,22.87
1993,2524,京城,6.2,17.96
1994,2524,京城,5.93,15.14
1995,2524,京城,-1.05,-5.26
1996,2524,京城,-0.55,-2.16
1997,2524,京城,-0.57,-3.21
1998,2524,京城,1.23,0.19
1999,2524,京城,-5.76,17.91
2000,2524,京城,-4.44,18.51
2001,2524,京城,         -4.70,-24.13
2002,2524,京城,3.08,6.04
2003,2524,京城,6.68,25.44
2004,2524,京城,16.63,64.27
2005,2524,京城,8.55,28.15
2006,2524,京城,5.8,17.47
2007,2524,京城,6.83,17.32
2008,2524,京城,5.99,13.14
2009,2524,京城,5.08,10.29
2010,2524,京城,8.99,16.37
2011,2524,京城,6.73,12.57
2013,2524,京城,7.43,17.44
2014,2524,京城,3.89,9.53
2015,2524,京城,1.13,2.18
2016,2524,京城,2.22,5.22
2017,2524,京城,2.8,6.66
2018,2524,京城,1.85,4.18
2019,2524,京城,5.26,13.16
2020,2524,京城,5.5,         12.00
2021,2524,京城,5.49,10.88
2022,2524,京城,          3.43,          6.00
