年份,公司代號,公司名稱,ROE,ROA
1990,2107,厚生,4.08,          3.17
1991,2107,厚生,7.09,9.27
1992,2107,厚生,3.58,3.99
1993,2107,厚生,1.94,0.48
1994,2107,厚生,3.32,2.09
1995,2107,厚生,-0.62,-4.08
1996,2107,厚生,3.76,4.62
1997,2107,厚生,4.54,5.5
1998,2107,厚生,4.75,6.09
1999,2107,厚生,2.3,2.46
2000,2107,厚生,-1.01,-3.82
2001,2107,厚生,         -0.52,-2.88
2002,2107,厚生,4.07,5.77
2003,2107,厚生,1.77,2.03
2004,2107,厚生,1.22,1.3
2005,2107,厚生,-2.02,-3.33
2006,2107,厚生,2.6,3.14
2007,2107,厚生,2.79,3.4
2008,2107,厚生,9.45,12.58
2009,2107,厚生,9.63,14.2
2010,2107,厚生,11.51,18.99
2011,2107,厚生,8.96,13.14
2013,2107,厚生,15.74,19.2
2014,2107,厚生,24.27,27.67
2015,2107,厚生,5.53,6.34
2016,2107,厚生,2.29,2.83
2017,2107,厚生,1.39,1.72
2018,2107,厚生,1.61,2.04
2019,2107,厚生,4.09,5.09
2020,2107,厚生,7.2,          8.20
2021,2107,厚生,6.16,6.73
2022,2107,厚生,          5.35,          5.98
