年份,公司代號,公司名稱,ROE,ROA
2000,3054,立萬利,16.29,35.8
2001,3054,立萬利,         14.79,24.49
2002,3054,立萬利,26.35,44.93
2003,3054,立萬利,3.53,6.32
2004,3054,立萬利,-29.39,-73.44
2005,3054,立萬利,-23.62,-41.97
2006,3054,立萬利,-6.35,-6.93
2007,3054,立萬利,-0.05,-0.05
2008,3054,立萬利,3.34,3.81
2009,3054,立萬利,8.62,9.71
2010,3054,立萬利,10.39,11.63
2011,3054,立萬利,3.29,4.22
2013,3054,立萬利,16.18,27.12
2014,3054,立萬利,1.14,1.17
2015,3054,立萬利,-5.33,-8.88
2016,3054,立萬利,4.13,4.82
2017,3054,立萬利,4.92,5.38
2018,3054,立萬利,0.08,0.07
2019,3054,立萬利,0.27,0.28
2020,3054,立萬利,-1.14,         -1.43
2021,3054,立萬利,4.71,4.97
2022,3054,立萬利,        -13.76,        -14.54
