年份,公司代號,公司名稱,ROE,ROA
2001,8070,長華*,          8.00,18.0
2002,8070,長華*,15.0,31.0
2003,8070,長華*,16.38,33.79
2004,8070,長華*,18.91,43.24
2005,8070,長華*,14.9,32.66
2006,8070,長華*,12.19,25.14
2007,8070,長華*,11.27,23.0
2008,8070,長華*,2.32,4.03
2009,8070,長華*,7.47,16.25
2010,8070,長華*,12.51,27.48
2011,8070,長華*,0.75,0.63
2013,8070,長華*,4.79,9.72
2014,8070,長華*,2.69,4.91
2015,8070,長華*,8.79,18.1
2016,8070,長華*,7.42,13.34
2017,8070,長華*,9.25,15.41
2018,8070,長華*,8.45,15.73
2019,8070,長華*,8.53,17.35
2020,8070,長華*,6.91,         16.06
2021,8070,長華*,9.57,21.05
2022,8070,長華*,         11.55,         22.97
