年份,公司代號,公司名稱,ROE,ROA
1998,2472,立隆電,17.94,30.84
1999,2472,立隆電,9.91,16.2
2000,2472,立隆電,12.69,19.25
2001,2472,立隆電,          8.72,12.46
2002,2472,立隆電,6.18,8.92
2003,2472,立隆電,3.19,4.51
2004,2472,立隆電,-2.62,-4.42
2005,2472,立隆電,1.02,1.03
2006,2472,立隆電,0.94,0.55
2007,2472,立隆電,1.25,1.11
2008,2472,立隆電,-0.96,-2.02
2009,2472,立隆電,-0.68,-1.46
2010,2472,立隆電,4.29,5.83
2011,2472,立隆電,7.44,10.79
2013,2472,立隆電,6.29,10.64
2014,2472,立隆電,8.99,14.96
2015,2472,立隆電,6.35,10.22
2016,2472,立隆電,6.82,11.13
2017,2472,立隆電,9.02,15.33
2018,2472,立隆電,9.26,16.64
2019,2472,立隆電,6.18,10.56
2020,2472,立隆電,9.42,         15.05
2021,2472,立隆電,12.25,18.02
2022,2472,立隆電,         12.72,         18.10
