年份,公司代號,公司名稱,ROE,ROA
1990,9906,欣巴巴,12.91,         17.17
1991,9906,欣巴巴,10.81,15.61
1992,9906,欣巴巴,6.28,8.83
1993,9906,欣巴巴,4.94,5.53
1994,9906,欣巴巴,4.7,5.48
1995,9906,欣巴巴,1.78,0.62
1996,9906,欣巴巴,-7.53,-13.29
1997,9906,欣巴巴,1.62,0.29
1998,9906,欣巴巴,7.12,-17.61
1999,9906,欣巴巴,-11.18,-27.67
2000,9906,欣巴巴,-6.09,-22.69
2001,9906,欣巴巴,         -9.53,-37.7
2004,9906,欣巴巴,-13.29,-72.59
2005,9906,欣巴巴,-3.06,-35.19
2006,9906,欣巴巴,-8.84,-131.25
2007,9906,欣巴巴,12.84,372.33
2008,9906,欣巴巴,8.02,75.12
2009,9906,欣巴巴,-3.27,-57.9
2010,9906,欣巴巴,10.38,79.96
2011,9906,欣巴巴,18.51,44.18
2013,9906,欣巴巴,0.55,1.0
2014,9906,欣巴巴,-1.63,-7.69
2015,9906,欣巴巴,1.75,5.94
2016,9906,欣巴巴,2.32,6.13
2017,9906,欣巴巴,3.84,11.29
2018,9906,欣巴巴,-0.48,-3.37
2019,9906,欣巴巴,-1.14,-9.69
2020,9906,欣巴巴,-0.75,        -11.77
2021,9906,欣巴巴,2.82,31.06
2022,9906,欣巴巴,          4.00,         36.57
