年份,公司代號,公司名稱,ROE,ROA
1996,5007,三星,7.14,10.7
1998,5007,三星,9.12,13.6
1999,5007,三星,-3.17,-12.52
2000,5007,三星,-1.46,-15.33
2001,5007,三星,          4.19,3.8
2002,5007,三星,6.94,13.37
2003,5007,三星,7.72,17.26
2004,5007,三星,11.61,28.83
2005,5007,三星,8.85,19.86
2006,5007,三星,10.41,20.72
2007,5007,三星,10.84,19.46
2008,5007,三星,10.07,17.43
2009,5007,三星,0.2,-0.25
2010,5007,三星,9.74,15.27
2011,5007,三星,14.66,23.28
2013,5007,三星,14.84,22.52
2014,5007,三星,14.83,21.33
2015,5007,三星,12.5,17.45
2016,5007,三星,14.48,19.76
2017,5007,三星,14.32,18.85
2018,5007,三星,13.72,17.67
2019,5007,三星,10.25,12.76
2020,5007,三星,7.92,          9.49
2021,5007,三星,12.48,15.05
2022,5007,三星,         12.90,         15.65
