年份,公司代號,公司名稱,ROE,ROA
1990,1701,中化,1.7,          0.05
1991,1701,中化,-1.53,-7.15
1992,1701,中化,5.92,8.55
1993,1701,中化,1.89,-0.19
1994,1701,中化,2.3,1.54
1995,1701,中化,1.95,0.59
1996,1701,中化,0.57,-2.96
1998,1701,中化,-0.18,-2.77
1999,1701,中化,1.51,0.08
2000,1701,中化,0.85,-1.35
2001,1701,中化,         -0.32,-3.77
2002,1701,中化,-0.08,-3.18
2003,1701,中化,6.19,9.22
2004,1701,中化,13.66,20.15
2005,1701,中化,1.06,1.14
2006,1701,中化,4.62,5.96
2007,1701,中化,4.25,5.47
2008,1701,中化,1.38,1.56
2009,1701,中化,6.76,9.27
2010,1701,中化,5.81,8.06
2011,1701,中化,4.37,6.58
2013,1701,中化,2.6,4.88
2014,1701,中化,3.63,6.63
2015,1701,中化,3.88,6.56
2016,1701,中化,3.48,5.75
2017,1701,中化,3.32,5.52
2018,1701,中化,3.77,6.49
2019,1701,中化,3.76,6.61
2020,1701,中化,4.96,          8.90
2021,1701,中化,4.33,7.16
2022,1701,中化,          4.00,          6.30
