年份,公司代號,公司名稱,ROE,ROA
1999,6108,競國,11.45,21.15
2000,6108,競國,12.79,22.31
2001,6108,競國,          7.00,11.0
2002,6108,競國,2.74,3.78
2003,6108,競國,8.37,17.13
2004,6108,競國,11.96,25.9
2005,6108,競國,9.51,17.68
2006,6108,競國,4.54,7.97
2007,6108,競國,9.85,18.3
2008,6108,競國,6.7,11.04
2009,6108,競國,14.88,22.97
2010,6108,競國,10.46,16.36
2011,6108,競國,8.49,14.75
2013,6108,競國,1.97,4.77
2014,6108,競國,3.68,9.36
2015,6108,競國,0.52,0.54
2016,6108,競國,5.54,13.78
2017,6108,競國,3.18,7.34
2018,6108,競國,5.8,14.64
2019,6108,競國,4.21,9.19
2020,6108,競國,-0.04,         -2.30
2021,6108,競國,2.97,6.84
2022,6108,競國,          1.29,          0.97
