年份,公司代號,公司名稱,ROE,ROA
1990,1605,華新,3.41,          2.26
1991,1605,華新,9.38,11.51
1992,1605,華新,3.91,3.67
1993,1605,華新,4.94,5.17
1994,1605,華新,8.9,11.92
1995,1605,華新,12.21,16.79
1996,1605,華新,3.32,2.68
1997,1605,華新,5.84,7.05
1998,1605,華新,2.91,2.59
2001,1605,華新,         -1.71,-3.87
2002,1605,華新,2.39,1.92
2003,1605,華新,1.26,0.59
2004,1605,華新,11.37,14.37
2005,1605,華新,2.78,2.8
2006,1605,華新,11.82,14.55
2007,1605,華新,2.69,2.57
2008,1605,華新,-5.03,-8.6
2009,1605,華新,2.22,2.66
2010,1605,華新,5.98,7.9
2011,1605,華新,-4.31,-6.68
2013,1605,華新,-1.66,-3.91
2014,1605,華新,2.75,3.97
2015,1605,華新,1.89,2.67
2016,1605,華新,4.65,7.51
2017,1605,華新,5.77,9.73
2018,1605,華新,9.47,15.78
2019,1605,華新,3.12,4.79
2020,1605,華新,5.12,          8.44
2021,1605,華新,9.31,15.63
2022,1605,華新,          9.09,         16.09
