年份,公司代號,公司名稱,ROE,ROA
1999,6166,凌華,19.09,29.4
2000,6166,凌華,14.87,22.27
2001,6166,凌華,         14.08,18.7
2002,6166,凌華,13.58,20.67
2003,6166,凌華,13.91,22.9
2004,6166,凌華,14.48,21.55
2005,6166,凌華,17.02,24.43
2006,6166,凌華,15.42,21.01
2007,6166,凌華,17.98,22.93
2008,6166,凌華,10.16,13.31
2009,6166,凌華,6.34,9.09
2010,6166,凌華,19.72,28.46
2011,6166,凌華,12.06,17.49
2013,6166,凌華,8.42,14.67
2014,6166,凌華,10.25,17.31
2015,6166,凌華,8.93,16.18
2016,6166,凌華,5.67,10.03
2017,6166,凌華,5.11,8.38
2018,6166,凌華,3.21,5.32
2019,6166,凌華,5.6,9.59
2020,6166,凌華,2.97,          5.25
2021,6166,凌華,1.35,2.66
2022,6166,凌華,          6.43,         15.96
