年份,公司代號,公司名稱,ROE,ROA
2000,2412,中華電,13.86,17.31
2001,2412,中華電,          8.15,10.43
2002,2412,中華電,9.4,11.79
2003,2412,中華電,10.47,12.97
2004,2412,中華電,10.75,13.14
2005,2412,中華電,10.29,12.44
2006,2412,中華電,9.76,11.13
2007,2412,中華電,10.42,12.14
2008,2412,中華電,9.74,11.67
2009,2412,中華電,9.7,11.64
2010,2412,中華電,10.74,12.87
2011,2412,中華電,10.73,12.84
2013,2412,中華電,9.28,11.15
2014,2412,中華電,8.83,10.66
2015,2412,中華電,9.71,11.74
2016,2412,中華電,9.17,11.07
2017,2412,中華電,8.92,10.75
2018,2412,中華電,7.94,9.59
2019,2412,中華電,7.17,8.74
2020,2412,中華電,7.09,          8.95
2021,2412,中華電,7.33,9.53
2022,2412,中華電,          7.37,          9.68
