年份,公司代號,公司名稱,ROE,ROA
1997,2402,毅嘉,18.4,29.39
1998,2402,毅嘉,16.39,21.81
1999,2402,毅嘉,15.31,20.25
2000,2402,毅嘉,19.27,25.02
2001,2402,毅嘉,          8.46,11.4
2003,2402,毅嘉,12.4,20.25
2004,2402,毅嘉,12.03,22.37
2005,2402,毅嘉,-2.43,-4.7
2006,2402,毅嘉,10.92,17.56
2007,2402,毅嘉,4.46,6.16
2008,2402,毅嘉,-0.27,-0.37
2009,2402,毅嘉,4.23,5.21
2010,2402,毅嘉,0.56,0.63
2011,2402,毅嘉,1.15,1.42
2013,2402,毅嘉,3.74,5.77
2014,2402,毅嘉,9.07,14.71
2015,2402,毅嘉,0.81,0.71
2016,2402,毅嘉,0.62,0.45
2017,2402,毅嘉,-2.6,-4.87
2018,2402,毅嘉,1.72,2.44
2019,2402,毅嘉,2.72,3.83
2020,2402,毅嘉,1.47,          2.08
2021,2402,毅嘉,2.52,3.9
2022,2402,毅嘉,          3.99,          6.06
