年份,公司代號,公司名稱,ROE,ROA
1992,2820,華票,12.19,20.57
1993,2820,華票,10.3,17.25
1994,2820,華票,13.46,20.06
1995,2820,華票,11.87,16.79
1996,2820,華票,7.2,10.06
1997,2820,華票,5.99,8.05
1998,2820,華票,5.95,7.67
1999,2820,華票,5.27,6.8
2000,2820,華票,5.98,7.38
2001,2820,華票,        -24.82,-33.78
2002,2820,華票,12.54,20.27
2003,2820,華票,9.56,14.12
2004,2820,華票,2.81,13.53
2005,2820,華票,1.2,11.05
2006,2820,華票,-0.19,-2.07
2007,2820,華票,0.51,5.22
2008,2820,華票,0.68,5.71
2009,2820,華票,1.04,7.69
2010,2820,華票,0.99,7.75
2011,2820,華票,2.55,21.12
2013,2820,華票,0.77,6.71
2014,2820,華票,0.77,6.53
2015,2820,華票,0.85,7.34
2016,2820,華票,0.8,7.29
2017,2820,華票,0.64,5.94
2018,2820,華票,0.64,5.77
2019,2820,華票,0.63,5.28
2020,2820,華票,0.76,          6.40
2021,2820,華票,0.83,7.28
2022,2820,華票,          0.48,          4.38
