年份,公司代號,公司名稱,ROE,ROA
2000,6226,光鼎,5.16,7.43
2001,6226,光鼎,         10.00,15.0
2002,6226,光鼎,8.55,13.0
2003,6226,光鼎,2.58,4.0
2004,6226,光鼎,1.07,1.0
2005,6226,光鼎,3.2,5.0
2006,6226,光鼎,5.45,8.0
2007,6226,光鼎,7.27,9.37
2008,6226,光鼎,3.7,4.59
2009,6226,光鼎,-0.9,-1.7
2010,6226,光鼎,2.0,2.27
2011,6226,光鼎,-5.93,-9.74
2013,6226,光鼎,4.05,8.04
2014,6226,光鼎,2.34,2.84
2015,6226,光鼎,-2.08,-6.04
2016,6226,光鼎,2.78,4.22
2017,6226,光鼎,1.43,1.57
2018,6226,光鼎,1.71,2.38
2019,6226,光鼎,7.08,11.07
2020,6226,光鼎,-2.78,         -4.02
2021,6226,光鼎,-0.74,-0.59
2022,6226,光鼎,         -0.15,          0.65
