年份,公司代號,公司名稱,ROE,ROA
1998,5484,慧友,27.36,43.43
1999,5484,慧友,18.82,30.03
2000,5484,慧友,18.06,28.1
2001,5484,慧友,         17.90,24.24
2002,5484,慧友,15.44,20.01
2003,5484,慧友,17.17,21.73
2004,5484,慧友,22.51,29.28
2005,5484,慧友,15.48,20.54
2006,5484,慧友,8.4,11.44
2007,5484,慧友,17.21,23.68
2008,5484,慧友,9.64,12.68
2009,5484,慧友,10.13,13.63
2010,5484,慧友,4.17,5.7
2011,5484,慧友,-2.83,-3.87
2013,5484,慧友,-3.4,-5.02
2014,5484,慧友,-7.69,-10.58
2015,5484,慧友,-11.76,-16.4
2016,5484,慧友,1.3,1.65
2017,5484,慧友,-8.74,-11.06
2018,5484,慧友,-19.15,-23.29
2019,5484,慧友,-12.52,-15.62
2020,5484,慧友,-6.35,         -8.33
2021,5484,慧友,-4.15,-6.19
2022,5484,慧友,         -9.27,        -13.71
