年份,公司代號,公司名稱,ROE,ROA
1996,2397,友通,3.0,4.0
1997,2397,友通,8.0,14.0
1998,2397,友通,7.0,10.0
1999,2397,友通,13.0,23.0
2000,2397,友通,10.0,14.0
2001,2397,友通,          9.00,13.0
2002,2397,友通,3.0,4.0
2003,2397,友通,3.0,3.0
2004,2397,友通,4.0,4.0
2005,2397,友通,12.0,15.0
2006,2397,友通,16.38,20.0
2007,2397,友通,17.84,21.0
2008,2397,友通,14.82,18.0
2009,2397,友通,9.15,11.0
2010,2397,友通,4.61,5.15
2011,2397,友通,6.64,7.49
2013,2397,友通,7.6,9.01
2014,2397,友通,9.72,11.74
2015,2397,友通,9.91,12.11
2016,2397,友通,13.49,16.89
2017,2397,友通,10.16,13.26
2018,2397,友通,13.64,19.17
2019,2397,友通,9.62,19.68
2020,2397,友通,5.86,         15.49
2021,2397,友通,7.86,14.84
2022,2397,友通,          5.05,         10.52
