年份,公司代號,公司名稱,ROE,ROA
1996,1467,南緯,6.37,8.16
1997,1467,南緯,6.69,10.22
1998,1467,南緯,5.89,7.61
2000,1467,南緯,1.73,0.11
2001,1467,南緯,          2.35,1.5
2002,1467,南緯,3.8,4.92
2003,1467,南緯,6.21,10.92
2004,1467,南緯,5.01,8.43
2005,1467,南緯,5.03,8.97
2006,1467,南緯,6.44,11.62
2007,1467,南緯,2.54,4.17
2008,1467,南緯,-2.88,-9.18
2009,1467,南緯,2.52,5.1
2010,1467,南緯,4.16,9.5
2011,1467,南緯,3.68,8.25
2013,1467,南緯,2.31,4.5
2014,1467,南緯,1.47,2.33
2015,1467,南緯,0.02,-1.89
2016,1467,南緯,-1.55,-6.33
2017,1467,南緯,-0.14,-3.04
2018,1467,南緯,0.4,-1.75
2019,1467,南緯,-1.3,-6.76
2020,1467,南緯,3.21,          5.58
2021,1467,南緯,0.4,-1.33
2022,1467,南緯,          0.44,         -1.32
