年份,公司代號,公司名稱,ROE,ROA
1996,2419,仲琦,16.24,29.35
1997,2419,仲琦,11.68,19.26
2000,2419,仲琦,5.84,7.18
2001,2419,仲琦,          2.92,3.22
2002,2419,仲琦,2.0,1.73
2003,2419,仲琦,0.57,-1.16
2004,2419,仲琦,-3.86,-11.66
2005,2419,仲琦,1.22,0.66
2006,2419,仲琦,1.22,0.29
2007,2419,仲琦,1.31,0.52
2008,2419,仲琦,2.89,3.86
2009,2419,仲琦,4.47,7.89
2010,2419,仲琦,5.22,10.08
2011,2419,仲琦,4.26,8.99
2013,2419,仲琦,3.5,4.85
2014,2419,仲琦,3.83,8.13
2015,2419,仲琦,4.44,8.32
2016,2419,仲琦,7.2,13.87
2017,2419,仲琦,5.59,9.37
2018,2419,仲琦,3.88,5.52
2019,2419,仲琦,4.12,5.3
2020,2419,仲琦,3.83,          5.66
2021,2419,仲琦,2.09,1.48
2022,2419,仲琦,          5.71,          9.65
