年份,公司代號,公司名稱,ROE,ROA
1998,2468,華經,11.0,17.0
1999,2468,華經,11.0,19.0
2000,2468,華經,10.0,16.0
2001,2468,華經,          5.00,8.0
2002,2468,華經,8.0,6.0
2003,2468,華經,3.0,4.0
2004,2468,華經,3.0,4.0
2005,2468,華經,3.0,5.0
2006,2468,華經,7.0,10.0
2007,2468,華經,11.0,16.0
2008,2468,華經,4.0,6.0
2009,2468,華經,4.0,5.0
2010,2468,華經,4.0,6.0
2011,2468,華經,3.0,4.0
2013,2468,華經,2.07,2.9
2014,2468,華經,2.91,3.86
2015,2468,華經,4.03,5.18
2016,2468,華經,3.07,4.08
2017,2468,華經,2.41,3.3
2018,2468,華經,2.72,3.78
2019,2468,華經,2.69,4.05
2020,2468,華經,2.04,          3.41
2021,2468,華經,2.42,3.91
2022,2468,華經,          3.28,          5.41
