年份,公司代號,公司名稱,ROE,ROA
1996,2359,所羅門,11.0,19.0
1998,2359,所羅門,-3.0,-9.0
1999,2359,所羅門,6.0,8.0
2000,2359,所羅門,9.0,12.0
2001,2359,所羅門,         -5.00,-15.0
2002,2359,所羅門,-10.0,-25.0
2003,2359,所羅門,1.0,-2.0
2004,2359,所羅門,5.9,-17.0
2005,2359,所羅門,0.62,-1.75
2006,2359,所羅門,11.91,20.27
2007,2359,所羅門,20.92,30.56
2008,2359,所羅門,0.5,0.13
2009,2359,所羅門,3.2,3.9
2010,2359,所羅門,2.52,2.95
2011,2359,所羅門,1.24,2.82
2013,2359,所羅門,1.99,2.17
2014,2359,所羅門,7.05,8.06
2015,2359,所羅門,6.75,8.35
2016,2359,所羅門,3.19,3.17
2017,2359,所羅門,1.11,1.35
2018,2359,所羅門,5.36,6.67
2019,2359,所羅門,5.86,7.39
2020,2359,所羅門,0.5,          0.62
2021,2359,所羅門,3.13,4.4
2022,2359,所羅門,          5.99,          9.24
