年份,公司代號,公司名稱,ROE,ROA
1993,2301,光寶科,6.32,11.97
1995,2301,光寶科,13.31,34.15
1996,2301,光寶科,10.49,19.19
1997,2301,光寶科,8.6,16.75
1998,2301,光寶科,-3.39,-14.04
1999,2301,光寶科,5.19,7.27
2000,2301,光寶科,15.19,30.51
2001,2301,光寶科,          9.54,18.61
2002,2301,光寶科,10.69,18.67
2003,2301,光寶科,9.91,17.06
2004,2301,光寶科,9.05,16.39
2005,2301,光寶科,9.31,17.36
2006,2301,光寶科,8.56,14.51
2007,2301,光寶科,7.92,13.63
2008,2301,光寶科,4.37,7.4
2009,2301,光寶科,6.7,11.56
2010,2301,光寶科,8.06,13.56
2011,2301,光寶科,6.5,10.53
2013,2301,光寶科,4.63,12.29
2014,2301,光寶科,2.91,8.73
2015,2301,光寶科,3.66,9.57
2016,2301,光寶科,4.68,12.4
2017,2301,光寶科,1.56,3.59
2018,2301,光寶科,4.48,11.22
2019,2301,光寶科,5.24,13.04
2020,2301,光寶科,5.57,         13.72
2021,2301,光寶科,7.84,19.03
2022,2301,光寶科,          7.71,         18.41
