年份,公司代號,公司名稱,ROE,ROA
2000,6205,詮欣,11.39,19.87
2001,6205,詮欣,         10.11,16.02
2002,6205,詮欣,10.63,16.25
2003,6205,詮欣,13.39,22.98
2004,6205,詮欣,13.91,25.55
2005,6205,詮欣,13.59,22.7
2006,6205,詮欣,12.46,19.38
2007,6205,詮欣,20.66,34.27
2008,6205,詮欣,7.55,12.99
2009,6205,詮欣,8.02,12.97
2010,6205,詮欣,4.24,6.45
2011,6205,詮欣,2.52,3.87
2013,6205,詮欣,6.47,9.63
2014,6205,詮欣,11.01,16.35
2015,6205,詮欣,7.88,11.52
2016,6205,詮欣,9.96,14.29
2017,6205,詮欣,5.72,8.04
2018,6205,詮欣,6.2,8.33
2019,6205,詮欣,5.07,6.52
2020,6205,詮欣,5.79,          7.92
2021,6205,詮欣,5.2,7.01
2022,6205,詮欣,         10.33,         13.52
