年份,公司代號,公司名稱,ROE,ROA
1990,2601,益航,-21.01,        -42.93
1991,2601,益航,6.41,7.04
1992,2601,益航,0.9,-3.19
1993,2601,益航,0.84,-3.29
1994,2601,益航,-0.05,-3.87
1995,2601,益航,8.89,11.03
1999,2601,益航,-13.93,-17.79
2000,2601,益航,-1.91,-3.41
2001,2601,益航,        -36.67,-50.41
2002,2601,益航,-3.14,-5.49
2003,2601,益航,1.83,1.57
2004,2601,益航,-14.3,-18.59
2005,2601,益航,9.09,10.68
2006,2601,益航,9.8,12.11
2007,2601,益航,18.25,24.37
2008,2601,益航,37.61,49.9
2009,2601,益航,12.62,17.32
2010,2601,益航,11.93,15.92
2011,2601,益航,6.1,7.86
2013,2601,益航,0.56,1.5
2015,2601,益航,-2.73,-9.73
2016,2601,益航,-1.84,-8.16
2017,2601,益航,2.9,5.89
2018,2601,益航,1.65,1.69
2019,2601,益航,6.66,12.69
2020,2601,益航,0.79,         -2.53
2021,2601,益航,1.59,0.42
2022,2601,益航,          0.88,         -2.64
