年份,公司代號,公司名稱,ROE,ROA
1998,2387,精元,8.0,12.0
2000,2387,精元,5.87,7.52
2001,2387,精元,          7.51,9.87
2002,2387,精元,15.17,20.72
2003,2387,精元,16.05,22.1
2004,2387,精元,16.23,22.03
2005,2387,精元,18.93,25.18
2006,2387,精元,16.41,20.25
2007,2387,精元,18.17,21.34
2008,2387,精元,16.05,19.25
2009,2387,精元,16.21,20.36
2010,2387,精元,16.24,20.55
2011,2387,精元,3.72,4.57
2013,2387,精元,0.9,10.39
2014,2387,精元,5.07,8.61
2015,2387,精元,5.26,9.09
2016,2387,精元,3.81,6.41
2017,2387,精元,1.48,2.33
2018,2387,精元,1.1,1.66
2019,2387,精元,1.79,3.18
2020,2387,精元,7.14,         16.60
2021,2387,精元,5.0,11.86
2022,2387,精元,          7.64,         16.29
