年份,公司代號,公司名稱,ROE,ROA
2002,3014,聯陽,9.69,12.13
2003,3014,聯陽,13.31,17.11
2004,3014,聯陽,2.73,3.4
2005,3014,聯陽,14.22,18.28
2006,3014,聯陽,12.99,16.64
2007,3014,聯陽,25.1,31.53
2008,3014,聯陽,9.02,10.45
2009,3014,聯陽,7.16,3.0
2010,3014,聯陽,4.32,4.86
2011,3014,聯陽,-39.81,-45.67
2013,3014,聯陽,4.76,5.95
2014,3014,聯陽,8.18,10.25
2015,3014,聯陽,7.35,9.13
2016,3014,聯陽,7.8,9.7
2017,3014,聯陽,8.06,10.11
2018,3014,聯陽,9.89,12.6
2019,3014,聯陽,10.48,13.62
2020,3014,聯陽,15.81,         21.15
2021,3014,聯陽,23.89,32.62
2022,3014,聯陽,         15.92,         20.92
