年份,公司代號,公司名稱,ROE,ROA
1993,5306,桂盟,6.42,8.2
1994,5306,桂盟,8.87,11.03
1995,5306,桂盟,13.28,17.33
1996,5306,桂盟,4.28,5.58
1997,5306,桂盟,7.78,10.55
1998,5306,桂盟,4.03,5.42
1999,5306,桂盟,3.75,4.96
2000,5306,桂盟,-3.76,-5.77
2002,5306,桂盟,3.53,4.65
2003,5306,桂盟,-2.71,-4.52
2004,5306,桂盟,-11.21,-18.26
2005,5306,桂盟,-8.57,-14.25
2006,5306,桂盟,-19.51,-28.92
2007,5306,桂盟,-26.87,-33.11
2008,5306,桂盟,-30.82,-35.63
2009,5306,桂盟,-8.81,-9.75
2010,5306,桂盟,-7.94,-8.43
2011,5306,桂盟,0.23,0.25
2013,5306,桂盟,17.39,29.99
2014,5306,桂盟,15.37,24.57
2015,5306,桂盟,13.67,22.32
2016,5306,桂盟,11.46,20.81
2017,5306,桂盟,11.49,23.14
2018,5306,桂盟,9.67,19.22
2019,5306,桂盟,10.28,19.47
2020,5306,桂盟,14.91,         25.93
2021,5306,桂盟,18.31,31.02
2022,5306,桂盟,         16.26,         27.33
