年份,公司代號,公司名稱,ROE,ROA
1992,1110,東泥,11.69,15.21
1993,1110,東泥,11.37,14.33
1994,1110,東泥,11.68,14.1
1995,1110,東泥,9.84,12.04
1996,1110,東泥,7.23,9.44
1997,1110,東泥,4.82,5.78
1998,1110,東泥,2.92,2.99
1999,1110,東泥,1.89,2.1
2000,1110,東泥,-2.87,-3.63
2001,1110,東泥,         -0.64,-1.29
2002,1110,東泥,3.49,4.44
2003,1110,東泥,3.49,4.41
2004,1110,東泥,1.83,2.23
2005,1110,東泥,3.03,3.62
2006,1110,東泥,0.75,0.83
2007,1110,東泥,2.79,3.23
2008,1110,東泥,0.13,0.0
2009,1110,東泥,0.97,1.11
2010,1110,東泥,0.54,0.61
2011,1110,東泥,0.26,0.29
2013,1110,東泥,1.58,1.72
2014,1110,東泥,1.5,1.62
2015,1110,東泥,1.53,1.65
2016,1110,東泥,2.24,2.4
2017,1110,東泥,0.63,0.68
2018,1110,東泥,0.71,0.77
2019,1110,東泥,0.39,0.39
2020,1110,東泥,0.22,          0.20
2021,1110,東泥,1.37,1.55
2022,1110,東泥,          1.07,          1.24
