年份,公司代號,公司名稱,ROE,ROA
2001,1477,聚陽,         19.05,35.82
2002,1477,聚陽,17.73,29.44
2003,1477,聚陽,18.5,33.21
2004,1477,聚陽,17.63,31.62
2005,1477,聚陽,15.75,28.67
2006,1477,聚陽,18.55,32.85
2007,1477,聚陽,21.57,35.57
2008,1477,聚陽,6.45,9.16
2009,1477,聚陽,17.07,26.91
2010,1477,聚陽,15.57,24.83
2011,1477,聚陽,17.29,27.09
2013,1477,聚陽,15.03,26.83
2014,1477,聚陽,15.72,25.17
2015,1477,聚陽,17.2,25.2
2016,1477,聚陽,11.7,17.29
2017,1477,聚陽,10.3,15.05
2018,1477,聚陽,11.96,17.51
2019,1477,聚陽,14.03,21.34
2020,1477,聚陽,12.76,         21.47
2021,1477,聚陽,13.47,22.36
2022,1477,聚陽,         15.86,         24.21
