年份,公司代號,公司名稱,ROE,ROA
1995,2367,燿華,19.28,39.37
1996,2367,燿華,15.01,24.35
2000,2367,燿華,1.51,0.65
2001,2367,燿華,*****,-2.22
2002,2367,燿華,-1.9,-4.14
2003,2367,燿華,1.33,1.39
2004,2367,燿華,2.94,4.27
2005,2367,燿華,1.53,1.9
2006,2367,燿華,9.9,15.64
2007,2367,燿華,12.63,20.06
2008,2367,燿華,2.23,2.32
2009,2367,燿華,-1.32,-4.03
2010,2367,燿華,2.21,1.83
2011,2367,燿華,3.58,5.28
2013,2367,燿華,1.91,2.66
2014,2367,燿華,3.29,5.28
2015,2367,燿華,3.26,5.54
2016,2367,燿華,-3.15,-7.72
2017,2367,燿華,3.76,7.56
2018,2367,燿華,3.5,6.76
2019,2367,燿華,7.86,16.34
2020,2367,燿華,-5.86,        -14.85
2021,2367,燿華,-0.64,-2.53
2022,2367,燿華,          2.39,          4.09
